OTUID	Group
ASV_1305	WT2
ASV_883	WT2
ASV_1306	WT2
ASV_1023	WT2
ASV_1219	WT2
ASV_1279	WT2
ASV_998	WT2
ASV_1238	WT2
ASV_964	WT2
ASV_967	WT2
ASV_1047	WT2
ASV_1169	WT2
ASV_1308	WT2
ASV_1178	WT2
ASV_1433	WT2
ASV_1206	WT2
ASV_1107	WT2
ASV_1208	WT2
ASV_1415	WT2
ASV_1362	WT2
ASV_996	WT2
ASV_1390	WT2
ASV_1404	WT2
ASV_1266	WT2
ASV_1436	WT2
ASV_1504	WT2
ASV_1478	WT2
ASV_63	WT3
ASV_718	WT3
ASV_214	WT3
ASV_285	WT3
ASV_254	WT3
ASV_302	WT3
ASV_374	WT3
ASV_491	WT3
ASV_311	WT3
ASV_364	WT3
ASV_797	WT3
ASV_377	WT3
ASV_340	WT3
ASV_333	WT3
ASV_601	WT3
ASV_348	WT3
ASV_1234	WT3
ASV_394	WT3
ASV_439	WT3
ASV_1150	WT3
ASV_1017	WT3
ASV_495	WT3
ASV_554	WT3
ASV_432	WT3
ASV_505	WT3
ASV_464	WT3
ASV_483	WT3
ASV_683	WT3
ASV_458	WT3
ASV_477	WT3
ASV_449	WT3
ASV_460	WT3
ASV_580	WT3
ASV_451	WT3
ASV_1002	WT3
ASV_1246	WT3
ASV_917	WT3
ASV_1376	WT3
ASV_515	WT3
ASV_578	WT3
ASV_800	WT3
ASV_1036	WT3
ASV_562	WT3
ASV_738	WT3
ASV_493	WT3
ASV_588	WT3
ASV_1372	WT3
ASV_1016	WT3
ASV_1456	WT3
ASV_676	WT3
ASV_595	WT3
ASV_652	WT3
ASV_1129	WT3
ASV_706	WT3
ASV_613	WT3
ASV_884	WT3
ASV_1242	WT3
ASV_624	WT3
ASV_664	WT3
ASV_997	WT3
ASV_1244	WT3
ASV_829	WT3
ASV_1020	WT3
ASV_1351	WT3
ASV_686	WT3
ASV_725	WT3
ASV_851	WT3
ASV_1200	WT3
ASV_1301	WT3
ASV_1487	WT3
ASV_1526	WT3
ASV_859	WT3
ASV_1258	WT3
ASV_1322	WT3
ASV_666	WT3
ASV_654	WT3
ASV_840	WT3
ASV_1142	WT3
ASV_1315	WT3
ASV_636	WT3
ASV_1078	WT3
ASV_1516	WT3
ASV_645	WT3
ASV_656	WT3
ASV_864	WT3
ASV_873	WT3
ASV_648	WT3
ASV_1205	WT3
ASV_1389	WT3
ASV_1441	WT3
ASV_1280	WT3
ASV_1458	WT3
ASV_707	WT3
ASV_901	WT3
ASV_1213	WT3
ASV_614	WT3
ASV_651	WT3
ASV_792	WT3
ASV_1096	WT3
ASV_1240	WT3
ASV_1326	WT3
ASV_653	WT3
ASV_703	WT3
ASV_709	WT3
ASV_751	WT3
ASV_1038	WT3
ASV_669	WT3
ASV_779	WT3
ASV_1184	WT3
ASV_872	WT3
ASV_1059	WT3
ASV_1063	WT3
ASV_1217	WT3
ASV_777	WT3
ASV_844	WT3
ASV_1158	WT3
ASV_1374	WT3
ASV_820	WT3
ASV_959	WT3
ASV_1494	WT3
ASV_823	WT3
ASV_883	WT3
ASV_1157	WT3
ASV_1023	WT3
ASV_1198	WT3
ASV_1503	WT3
ASV_1509	WT3
ASV_990	WT3
ASV_1001	WT3
ASV_1219	WT3
ASV_1510	WT3
ASV_994	WT3
ASV_1047	WT3
ASV_1082	WT3
ASV_1088	WT3
ASV_1143	WT3
ASV_1248	WT3
ASV_1413	WT3
ASV_1189	WT3
ASV_1032	WT3
ASV_1192	WT3
ASV_1334	WT3
ASV_1148	WT3
ASV_1430	WT3
ASV_1507	WT3
ASV_211	WT4
ASV_252	WT4
ASV_258	WT4
ASV_346	WT4
ASV_405	WT4
ASV_361	WT4
ASV_383	WT4
ASV_349	WT4
ASV_371	WT4
ASV_848	WT4
ASV_409	WT4
ASV_436	WT4
ASV_1234	WT4
ASV_920	WT4
ASV_439	WT4
ASV_1150	WT4
ASV_538	WT4
ASV_484	WT4
ASV_1068	WT4
ASV_554	WT4
ASV_711	WT4
ASV_737	WT4
ASV_842	WT4
ASV_505	WT4
ASV_407	WT4
ASV_418	WT4
ASV_683	WT4
ASV_940	WT4
ASV_781	WT4
ASV_742	WT4
ASV_634	WT4
ASV_507	WT4
ASV_569	WT4
ASV_447	WT4
ASV_731	WT4
ASV_837	WT4
ASV_1506	WT4
ASV_515	WT4
ASV_701	WT4
ASV_1491	WT4
ASV_555	WT4
ASV_615	WT4
ASV_738	WT4
ASV_531	WT4
ASV_600	WT4
ASV_937	WT4
ASV_868	WT4
ASV_1273	WT4
ASV_1456	WT4
ASV_472	WT4
ASV_918	WT4
ASV_639	WT4
ASV_652	WT4
ASV_1086	WT4
ASV_501	WT4
ASV_1128	WT4
ASV_522	WT4
ASV_575	WT4
ASV_700	WT4
ASV_720	WT4
ASV_617	WT4
ASV_618	WT4
ASV_708	WT4
ASV_1020	WT4
ASV_690	WT4
ASV_725	WT4
ASV_880	WT4
ASV_1231	WT4
ASV_1303	WT4
ASV_628	WT4
ASV_971	WT4
ASV_890	WT4
ASV_565	WT4
ASV_616	WT4
ASV_710	WT4
ASV_991	WT4
ASV_1245	WT4
ASV_661	WT4
ASV_1470	WT4
ASV_753	WT4
ASV_1109	WT4
ASV_1330	WT4
ASV_665	WT4
ASV_741	WT4
ASV_910	WT4
ASV_1099	WT4
ASV_1465	WT4
ASV_1389	WT4
ASV_1406	WT4
ASV_767	WT4
ASV_770	WT4
ASV_1326	WT4
ASV_703	WT4
ASV_631	WT4
ASV_739	WT4
ASV_922	WT4
ASV_779	WT4
ASV_807	WT4
ASV_898	WT4
ASV_1058	WT4
ASV_1289	WT4
ASV_1057	WT4
ASV_1263	WT4
ASV_887	WT4
ASV_1190	WT4
ASV_820	WT4
ASV_1070	WT4
ASV_1097	WT4
ASV_1310	WT4
ASV_1345	WT4
ASV_935	WT4
ASV_990	WT4
ASV_1196	WT4
ASV_1228	WT4
ASV_982	WT4
ASV_1006	WT4
ASV_1114	WT4
ASV_1324	WT4
ASV_993	WT4
ASV_1047	WT4
ASV_1077	WT4
ASV_1123	WT4
ASV_924	WT4
ASV_1170	WT4
ASV_1227	WT4
ASV_1405	WT4
ASV_1257	WT4
ASV_1290	WT4
ASV_1146	WT4
ASV_1381	WT4
ASV_1270	WT4
ASV_1388	WT4
ASV_1507	WT4
ASV_1332	WT4
ASV_1447	WT4
ASV_1490	WT4
ASV_153	WT5
ASV_156	WT5
ASV_165	WT5
ASV_210	WT5
ASV_247	WT5
ASV_271	WT5
ASV_345	WT5
ASV_327	WT5
ASV_302	WT5
ASV_276	WT5
ASV_362	WT5
ASV_299	WT5
ASV_311	WT5
ASV_867	WT5
ASV_364	WT5
ASV_583	WT5
ASV_295	WT5
ASV_304	WT5
ASV_601	WT5
ASV_297	WT5
ASV_556	WT5
ASV_371	WT5
ASV_629	WT5
ASV_641	WT5
ASV_380	WT5
ASV_417	WT5
ASV_427	WT5
ASV_684	WT5
ASV_1281	WT5
ASV_445	WT5
ASV_714	WT5
ASV_529	WT5
ASV_534	WT5
ASV_393	WT5
ASV_538	WT5
ASV_431	WT5
ASV_421	WT5
ASV_465	WT5
ASV_711	WT5
ASV_505	WT5
ASV_407	WT5
ASV_464	WT5
ASV_743	WT5
ASV_435	WT5
ASV_632	WT5
ASV_537	WT5
ASV_497	WT5
ASV_420	WT5
ASV_449	WT5
ASV_603	WT5
ASV_580	WT5
ASV_956	WT5
ASV_578	WT5
ASV_620	WT5
ASV_701	WT5
ASV_800	WT5
ASV_1241	WT5
ASV_555	WT5
ASV_531	WT5
ASV_919	WT5
ASV_936	WT5
ASV_457	WT5
ASV_868	WT5
ASV_521	WT5
ASV_846	WT5
ASV_1242	WT5
ASV_700	WT5
ASV_997	WT5
ASV_1244	WT5
ASV_667	WT5
ASV_1303	WT5
ASV_971	WT5
ASV_904	WT5
ASV_1083	WT5
ASV_821	WT5
ASV_1019	WT5
ASV_1315	WT5
ASV_623	WT5
ASV_713	WT5
ASV_769	WT5
ASV_985	WT5
ASV_1109	WT5
ASV_665	WT5
ASV_835	WT5
ASV_1465	WT5
ASV_648	WT5
ASV_825	WT5
ASV_1280	WT5
ASV_839	WT5
ASV_627	WT5
ASV_1194	WT5
ASV_1326	WT5
ASV_1348	WT5
ASV_703	WT5
ASV_722	WT5
ASV_808	WT5
ASV_912	WT5
ASV_957	WT5
ASV_1235	WT5
ASV_1402	WT5
ASV_1014	WT5
ASV_1103	WT5
ASV_896	WT5
ASV_853	WT5
ASV_1325	WT5
ASV_759	WT5
ASV_939	WT5
ASV_1305	WT5
ASV_1494	WT5
ASV_780	WT5
ASV_883	WT5
ASV_1152	WT5
ASV_1269	WT5
ASV_812	WT5
ASV_1179	WT5
ASV_1196	WT5
ASV_1219	WT5
ASV_891	WT5
ASV_964	WT5
ASV_983	WT5
ASV_1122	WT5
ASV_1130	WT5
ASV_961	WT5
ASV_995	WT5
ASV_1405	WT5
ASV_1261	WT5
ASV_1166	WT5
ASV_1192	WT5
ASV_1260	WT5
ASV_1496	WT5
ASV_1319	WT5
ASV_1204	WT5
ASV_1381	WT5
ASV_1154	WT5
ASV_1266	WT5
ASV_1267	WT5
ASV_1440	WT5
ASV_1262	WT5
ASV_88	WT6
ASV_163	WT6
ASV_227	WT6
ASV_298	WT6
ASV_893	WT6
ASV_520	WT6
ASV_346	WT6
ASV_592	WT6
ASV_355	WT6
ASV_323	WT6
ASV_330	WT6
ASV_341	WT6
ASV_321	WT6
ASV_294	WT6
ASV_316	WT6
ASV_422	WT6
ASV_1081	WT6
ASV_367	WT6
ASV_504	WT6
ASV_892	WT6
ASV_379	WT6
ASV_392	WT6
ASV_403	WT6
ASV_388	WT6
ASV_530	WT6
ASV_351	WT6
ASV_434	WT6
ASV_534	WT6
ASV_1150	WT6
ASV_372	WT6
ASV_702	WT6
ASV_426	WT6
ASV_1309	WT6
ASV_1459	WT6
ASV_858	WT6
ASV_743	WT6
ASV_561	WT6
ASV_442	WT6
ASV_632	WT6
ASV_940	WT6
ASV_498	WT6
ASV_518	WT6
ASV_553	WT6
ASV_603	WT6
ASV_569	WT6
ASV_750	WT6
ASV_455	WT6
ASV_502	WT6
ASV_1246	WT6
ASV_574	WT6
ASV_917	WT6
ASV_620	WT6
ASV_1036	WT6
ASV_681	WT6
ASV_919	WT6
ASV_487	WT6
ASV_937	WT6
ASV_754	WT6
ASV_1456	WT6
ASV_558	WT6
ASV_595	WT6
ASV_1086	WT6
ASV_1129	WT6
ASV_557	WT6
ASV_626	WT6
ASV_706	WT6
ASV_624	WT6
ASV_664	WT6
ASV_700	WT6
ASV_1244	WT6
ASV_667	WT6
ASV_851	WT6
ASV_880	WT6
ASV_1231	WT6
ASV_1487	WT6
ASV_576	WT6
ASV_678	WT6
ASV_763	WT6
ASV_589	WT6
ASV_666	WT6
ASV_890	WT6
ASV_840	WT6
ASV_1245	WT6
ASV_645	WT6
ASV_713	WT6
ASV_899	WT6
ASV_1467	WT6
ASV_801	WT6
ASV_985	WT6
ASV_771	WT6
ASV_910	WT6
ASV_648	WT6
ASV_672	WT6
ASV_863	WT6
ASV_1353	WT6
ASV_1406	WT6
ASV_657	WT6
ASV_767	WT6
ASV_1076	WT6
ASV_614	WT6
ASV_833	WT6
ASV_889	WT6
ASV_915	WT6
ASV_1096	WT6
ASV_1348	WT6
ASV_655	WT6
ASV_703	WT6
ASV_806	WT6
ASV_699	WT6
ASV_726	WT6
ASV_1432	WT6
ASV_728	WT6
ASV_774	WT6
ASV_1397	WT6
ASV_923	WT6
ASV_1103	WT6
ASV_1352	WT6
ASV_1180	WT6
ASV_1515	WT6
ASV_947	WT6
ASV_1057	WT6
ASV_820	WT6
ASV_1177	WT6
ASV_1299	WT6
ASV_1070	WT6
ASV_811	WT6
ASV_935	WT6
ASV_1074	WT6
ASV_1098	WT6
ASV_1219	WT6
ASV_1416	WT6
ASV_993	WT6
ASV_1000	WT6
ASV_1031	WT6
ASV_1220	WT6
ASV_1343	WT6
ASV_894	WT6
ASV_903	WT6
ASV_1119	WT6
ASV_1136	WT6
ASV_1304	WT6
ASV_1260	WT6
ASV_1320	WT6
ASV_1319	WT6
ASV_996	WT6
ASV_1381	WT6
ASV_1295	WT6
ASV_1327	WT6
ASV_1443	WT6
ASV_1447	WT6
ASV_1321	WT6
ASV_1336	WT6
ASV_94	KO1
ASV_169	KO1
ASV_216	KO1
ASV_280	KO1
ASV_248	KO1
ASV_255	KO1
ASV_307	KO1
ASV_365	KO1
ASV_398	KO1
ASV_333	KO1
ASV_684	KO1
ASV_1281	KO1
ASV_425	KO1
ASV_395	KO1
ASV_366	KO1
ASV_389	KO1
ASV_527	KO1
ASV_376	KO1
ASV_416	KO1
ASV_465	KO1
ASV_962	KO1
ASV_506	KO1
ASV_630	KO1
ASV_858	KO1
ASV_418	KO1
ASV_435	KO1
ASV_498	KO1
ASV_458	KO1
ASV_441	KO1
ASV_449	KO1
ASV_460	KO1
ASV_494	KO1
ASV_750	KO1
ASV_455	KO1
ASV_620	KO1
ASV_481	KO1
ASV_487	KO1
ASV_490	KO1
ASV_937	KO1
ASV_1155	KO1
ASV_1273	KO1
ASV_784	KO1
ASV_558	KO1
ASV_595	KO1
ASV_501	KO1
ASV_525	KO1
ASV_540	KO1
ASV_624	KO1
ASV_664	KO1
ASV_997	KO1
ASV_1214	KO1
ASV_1020	KO1
ASV_539	KO1
ASV_851	KO1
ASV_880	KO1
ASV_1200	KO1
ASV_1231	KO1
ASV_576	KO1
ASV_1049	KO1
ASV_1091	KO1
ASV_619	KO1
ASV_890	KO1
ASV_1286	KO1
ASV_768	KO1
ASV_1019	KO1
ASV_512	KO1
ASV_644	KO1
ASV_710	KO1
ASV_645	KO1
ASV_794	KO1
ASV_647	KO1
ASV_801	KO1
ASV_772	KO1
ASV_949	KO1
ASV_986	KO1
ASV_945	KO1
ASV_1073	KO1
ASV_1441	KO1
ASV_1423	KO1
ASV_707	KO1
ASV_729	KO1
ASV_838	KO1
ASV_916	KO1
ASV_833	KO1
ASV_889	KO1
ASV_932	KO1
ASV_1135	KO1
ASV_703	KO1
ASV_751	KO1
ASV_669	KO1
ASV_726	KO1
ASV_739	KO1
ASV_796	KO1
ASV_779	KO1
ASV_808	KO1
ASV_957	KO1
ASV_824	KO1
ASV_1014	KO1
ASV_1110	KO1
ASV_1113	KO1
ASV_1184	KO1
ASV_1209	KO1
ASV_1352	KO1
ASV_1451	KO1
ASV_872	KO1
ASV_1217	KO1
ASV_802	KO1
ASV_853	KO1
ASV_1057	KO1
ASV_1298	KO1
ASV_1325	KO1
ASV_1517	KO1
ASV_857	KO1
ASV_954	KO1
ASV_1374	KO1
ASV_820	KO1
ASV_834	KO1
ASV_876	KO1
ASV_886	KO1
ASV_975	KO1
ASV_1444	KO1
ASV_773	KO1
ASV_1092	KO1
ASV_1198	KO1
ASV_1313	KO1
ASV_951	KO1
ASV_980	KO1
ASV_1029	KO1
ASV_1052	KO1
ASV_1098	KO1
ASV_1132	KO1
ASV_1228	KO1
ASV_1279	KO1
ASV_1455	KO1
ASV_1510	KO1
ASV_885	KO1
ASV_850	KO1
ASV_914	KO1
ASV_1047	KO1
ASV_1169	KO1
ASV_1175	KO1
ASV_1220	KO1
ASV_1225	KO1
ASV_1312	KO1
ASV_849	KO1
ASV_909	KO1
ASV_1164	KO1
ASV_1290	KO1
ASV_1333	KO1
ASV_1032	KO1
ASV_1212	KO1
ASV_1221	KO1
ASV_1171	KO1
ASV_1208	KO1
ASV_1296	KO1
ASV_1461	KO1
ASV_996	KO1
ASV_1277	KO1
ASV_1293	KO1
ASV_1430	KO1
ASV_1282	KO1
ASV_1427	KO1
ASV_1210	KO1
ASV_1314	KO1
ASV_1370	KO1
ASV_1440	KO1
ASV_1449	KO1
ASV_146	KO2
ASV_151	KO2
ASV_319	KO2
ASV_228	KO2
ASV_275	KO2
ASV_1275	KO2
ASV_297	KO2
ASV_309	KO2
ASV_714	KO2
ASV_395	KO2
ASV_363	KO2
ASV_401	KO2
ASV_1493	KO2
ASV_509	KO2
ASV_397	KO2
ASV_416	KO2
ASV_532	KO2
ASV_506	KO2
ASV_1459	KO2
ASV_464	KO2
ASV_632	KO2
ASV_683	KO2
ASV_1046	KO2
ASV_446	KO2
ASV_458	KO2
ASV_441	KO2
ASV_460	KO2
ASV_511	KO2
ASV_750	KO2
ASV_482	KO2
ASV_1506	KO2
ASV_515	KO2
ASV_620	KO2
ASV_649	KO2
ASV_676	KO2
ASV_559	KO2
ASV_501	KO2
ASV_521	KO2
ASV_557	KO2
ASV_525	KO2
ASV_613	KO2
ASV_1128	KO2
ASV_1242	KO2
ASV_522	KO2
ASV_662	KO2
ASV_963	KO2
ASV_1244	KO2
ASV_541	KO2
ASV_1020	KO2
ASV_690	KO2
ASV_1231	KO2
ASV_1303	KO2
ASV_1526	KO2
ASV_576	KO2
ASV_628	KO2
ASV_859	KO2
ASV_589	KO2
ASV_890	KO2
ASV_904	KO2
ASV_1286	KO2
ASV_658	KO2
ASV_1403	KO2
ASV_565	KO2
ASV_622	KO2
ASV_905	KO2
ASV_991	KO2
ASV_593	KO2
ASV_660	KO2
ASV_769	KO2
ASV_899	KO2
ASV_1249	KO2
ASV_745	KO2
ASV_801	KO2
ASV_864	KO2
ASV_985	KO2
ASV_715	KO2
ASV_910	KO2
ASV_863	KO2
ASV_1073	KO2
ASV_1389	KO2
ASV_1406	KO2
ASV_1024	KO2
ASV_1423	KO2
ASV_609	KO2
ASV_1271	KO2
ASV_651	KO2
ASV_833	KO2
ASV_915	KO2
ASV_932	KO2
ASV_1340	KO2
ASV_655	KO2
ASV_709	KO2
ASV_861	KO2
ASV_728	KO2
ASV_748	KO2
ASV_807	KO2
ASV_808	KO2
ASV_938	KO2
ASV_1065	KO2
ASV_755	KO2
ASV_816	KO2
ASV_1058	KO2
ASV_1380	KO2
ASV_818	KO2
ASV_828	KO2
ASV_948	KO2
ASV_1184	KO2
ASV_1352	KO2
ASV_747	KO2
ASV_926	KO2
ASV_1043	KO2
ASV_1063	KO2
ASV_1489	KO2
ASV_1069	KO2
ASV_1298	KO2
ASV_1407	KO2
ASV_777	KO2
ASV_844	KO2
ASV_857	KO2
ASV_887	KO2
ASV_1094	KO2
ASV_1374	KO2
ASV_1502	KO2
ASV_881	KO2
ASV_886	KO2
ASV_931	KO2
ASV_900	KO2
ASV_933	KO2
ASV_1040	KO2
ASV_1182	KO2
ASV_1306	KO2
ASV_1310	KO2
ASV_1434	KO2
ASV_773	KO2
ASV_811	KO2
ASV_935	KO2
ASV_1356	KO2
ASV_1503	KO2
ASV_1003	KO2
ASV_1098	KO2
ASV_1455	KO2
ASV_1510	KO2
ASV_994	KO2
ASV_1292	KO2
ASV_1367	KO2
ASV_1391	KO2
ASV_891	KO2
ASV_914	KO2
ASV_967	KO2
ASV_993	KO2
ASV_1033	KO2
ASV_1122	KO2
ASV_1169	KO2
ASV_1175	KO2
ASV_1220	KO2
ASV_1119	KO2
ASV_1181	KO2
ASV_1225	KO2
ASV_1106	KO2
ASV_1472	KO2
ASV_1042	KO2
ASV_1051	KO2
ASV_1386	KO2
ASV_1166	KO2
ASV_1208	KO2
ASV_1250	KO2
ASV_1296	KO2
ASV_1320	KO2
ASV_1382	KO2
ASV_1317	KO2
ASV_1331	KO2
ASV_1513	KO2
ASV_1381	KO2
ASV_1442	KO2
ASV_1229	KO2
ASV_1291	KO2
ASV_1445	KO2
ASV_1463	KO2
ASV_1366	KO2
ASV_144	KO3
ASV_166	KO3
ASV_158	KO3
ASV_668	KO3
ASV_215	KO3
ASV_718	KO3
ASV_303	KO3
ASV_313	KO3
ASV_198	KO3
ASV_245	KO3
ASV_491	KO3
ASV_496	KO3
ASV_267	KO3
ASV_346	KO3
ASV_592	KO3
ASV_499	KO3
ASV_396	KO3
ASV_330	KO3
ASV_321	KO3
ASV_601	KO3
ASV_339	KO3
ASV_411	KO3
ASV_436	KO3
ASV_480	KO3
ASV_530	KO3
ASV_363	KO3
ASV_1160	KO3
ASV_414	KO3
ASV_450	KO3
ASV_372	KO3
ASV_538	KO3
ASV_585	KO3
ASV_407	KO3
ASV_608	KO3
ASV_632	KO3
ASV_536	KO3
ASV_742	KO3
ASV_591	KO3
ASV_441	KO3
ASV_603	KO3
ASV_443	KO3
ASV_528	KO3
ASV_451	KO3
ASV_455	KO3
ASV_837	KO3
ASV_555	KO3
ASV_677	KO3
ASV_738	KO3
ASV_531	KO3
ASV_490	KO3
ASV_649	KO3
ASV_1372	KO3
ASV_611	KO3
ASV_754	KO3
ASV_1273	KO3
ASV_1375	KO3
ASV_676	KO3
ASV_652	KO3
ASV_552	KO3
ASV_1254	KO3
ASV_540	KO3
ASV_541	KO3
ASV_617	KO3
ASV_708	KO3
ASV_829	KO3
ASV_757	KO3
ASV_678	KO3
ASV_1134	KO3
ASV_565	KO3
ASV_635	KO3
ASV_710	KO3
ASV_991	KO3
ASV_606	KO3
ASV_647	KO3
ASV_656	KO3
ASV_895	KO3
ASV_1109	KO3
ASV_1330	KO3
ASV_1099	KO3
ASV_648	KO3
ASV_1358	KO3
ASV_1406	KO3
ASV_1441	KO3
ASV_767	KO3
ASV_839	KO3
ASV_1271	KO3
ASV_614	KO3
ASV_793	KO3
ASV_1015	KO3
ASV_1135	KO3
ASV_1348	KO3
ASV_1050	KO3
ASV_669	KO3
ASV_1064	KO3
ASV_728	KO3
ASV_817	KO3
ASV_1408	KO3
ASV_755	KO3
ASV_1253	KO3
ASV_1402	KO3
ASV_1014	KO3
ASV_1110	KO3
ASV_1451	KO3
ASV_747	KO3
ASV_872	KO3
ASV_1028	KO3
ASV_1515	KO3
ASV_822	KO3
ASV_1084	KO3
ASV_1263	KO3
ASV_1325	KO3
ASV_827	KO3
ASV_844	KO3
ASV_834	KO3
ASV_876	KO3
ASV_1012	KO3
ASV_1070	KO3
ASV_1097	KO3
ASV_1182	KO3
ASV_1223	KO3
ASV_1252	KO3
ASV_1092	KO3
ASV_1183	KO3
ASV_980	KO3
ASV_1074	KO3
ASV_1132	KO3
ASV_1179	KO3
ASV_885	KO3
ASV_1391	KO3
ASV_1484	KO3
ASV_891	KO3
ASV_993	KO3
ASV_1175	KO3
ASV_1398	KO3
ASV_1468	KO3
ASV_1055	KO3
ASV_1312	KO3
ASV_849	KO3
ASV_1136	KO3
ASV_1255	KO3
ASV_1272	KO3
ASV_1032	KO3
ASV_1107	KO3
ASV_1197	KO3
ASV_1379	KO3
ASV_1061	KO3
ASV_1171	KO3
ASV_1250	KO3
ASV_1260	KO3
ASV_1296	KO3
ASV_1320	KO3
ASV_1334	KO3
ASV_1454	KO3
ASV_989	KO3
ASV_996	KO3
ASV_1392	KO3
ASV_1401	KO3
ASV_1483	KO3
ASV_1498	KO3
ASV_1282	KO3
ASV_1395	KO3
ASV_1427	KO3
ASV_1210	KO3
ASV_1497	KO3
ASV_1399	KO3
ASV_1431	KO3
ASV_174	KO4
ASV_171	KO4
ASV_253	KO4
ASV_271	KO4
ASV_260	KO4
ASV_243	KO4
ASV_244	KO4
ASV_583	KO4
ASV_365	KO4
ASV_424	KO4
ASV_340	KO4
ASV_398	KO4
ASV_349	KO4
ASV_339	KO4
ASV_732	KO4
ASV_324	KO4
ASV_354	KO4
ASV_848	KO4
ASV_427	KO4
ASV_436	KO4
ASV_379	KO4
ASV_530	KO4
ASV_920	KO4
ASV_444	KO4
ASV_351	KO4
ASV_389	KO4
ASV_393	KO4
ASV_399	KO4
ASV_702	KO4
ASV_1017	KO4
ASV_421	KO4
ASV_554	KO4
ASV_632	KO4
ASV_940	KO4
ASV_871	KO4
ASV_580	KO4
ASV_451	KO4
ASV_511	KO4
ASV_447	KO4
ASV_574	KO4
ASV_731	KO4
ASV_701	KO4
ASV_615	KO4
ASV_588	KO4
ASV_600	KO4
ASV_1372	KO4
ASV_1004	KO4
ASV_1429	KO4
ASV_676	KO4
ASV_1086	KO4
ASV_546	KO4
ASV_659	KO4
ASV_706	KO4
ASV_613	KO4
ASV_1128	KO4
ASV_972	KO4
ASV_667	KO4
ASV_757	KO4
ASV_1410	KO4
ASV_1487	KO4
ASV_730	KO4
ASV_666	KO4
ASV_890	KO4
ASV_1134	KO4
ASV_768	KO4
ASV_1142	KO4
ASV_905	KO4
ASV_1245	KO4
ASV_660	KO4
ASV_794	KO4
ASV_1470	KO4
ASV_647	KO4
ASV_694	KO4
ASV_745	KO4
ASV_895	KO4
ASV_1365	KO4
ASV_771	KO4
ASV_772	KO4
ASV_910	KO4
ASV_648	KO4
ASV_1353	KO4
ASV_1406	KO4
ASV_767	KO4
ASV_1458	KO4
ASV_729	KO4
ASV_902	KO4
ASV_915	KO4
ASV_1251	KO4
ASV_1340	KO4
ASV_655	KO4
ASV_751	KO4
ASV_631	KO4
ASV_663	KO4
ASV_796	KO4
ASV_1285	KO4
ASV_1432	KO4
ASV_728	KO4
ASV_817	KO4
ASV_957	KO4
ASV_1369	KO4
ASV_1408	KO4
ASV_774	KO4
ASV_803	KO4
ASV_1184	KO4
ASV_1209	KO4
ASV_1289	KO4
ASV_1347	KO4
ASV_1451	KO4
ASV_1043	KO4
ASV_1059	KO4
ASV_1217	KO4
ASV_927	KO4
ASV_1325	KO4
ASV_1471	KO4
ASV_777	KO4
ASV_844	KO4
ASV_954	KO4
ASV_931	KO4
ASV_975	KO4
ASV_1177	KO4
ASV_1232	KO4
ASV_1299	KO4
ASV_689	KO4
ASV_883	KO4
ASV_933	KO4
ASV_1097	KO4
ASV_1434	KO4
ASV_773	KO4
ASV_811	KO4
ASV_1198	KO4
ASV_951	KO4
ASV_1060	KO4
ASV_1179	KO4
ASV_1236	KO4
ASV_1292	KO4
ASV_1477	KO4
ASV_1088	KO4
ASV_1220	KO4
ASV_961	KO4
ASV_1172	KO4
ASV_1312	KO4
ASV_1106	KO4
ASV_1090	KO4
ASV_1107	KO4
ASV_1138	KO4
ASV_1379	KO4
ASV_1386	KO4
ASV_1454	KO4
ASV_1331	KO4
ASV_1316	KO4
ASV_1498	KO4
ASV_1507	KO4
ASV_1187	KO4
ASV_1282	KO4
ASV_1318	KO4
ASV_1463	KO4
ASV_1436	KO4
ASV_1478	KO4
ASV_1505	KO4
ASV_88	KO5
ASV_154	KO5
ASV_162	KO5
ASV_159	KO5
ASV_225	KO5
ASV_193	KO5
ASV_207	KO5
ASV_253	KO5
ASV_214	KO5
ASV_217	KO5
ASV_270	KO5
ASV_223	KO5
ASV_271	KO5
ASV_260	KO5
ASV_256	KO5
ASV_262	KO5
ASV_318	KO5
ASV_744	KO5
ASV_496	KO5
ASV_592	KO5
ASV_364	KO5
ASV_583	KO5
ASV_797	KO5
ASV_377	KO5
ASV_733	KO5
ASV_304	KO5
ASV_601	KO5
ASV_339	KO5
ASV_390	KO5
ASV_461	KO5
ASV_379	KO5
ASV_392	KO5
ASV_444	KO5
ASV_363	KO5
ASV_1493	KO5
ASV_509	KO5
ASV_1068	KO5
ASV_563	KO5
ASV_506	KO5
ASV_561	KO5
ASV_542	KO5
ASV_826	KO5
ASV_498	KO5
ASV_591	KO5
ASV_1450	KO5
ASV_473	KO5
ASV_511	KO5
ASV_1151	KO5
ASV_1506	KO5
ASV_875	KO5
ASV_1241	KO5
ASV_588	KO5
ASV_936	KO5
ASV_600	KO5
ASV_937	KO5
ASV_1273	KO5
ASV_1375	KO5
ASV_559	KO5
ASV_626	KO5
ASV_884	KO5
ASV_1242	KO5
ASV_522	KO5
ASV_575	KO5
ASV_1244	KO5
ASV_539	KO5
ASV_564	KO5
ASV_686	KO5
ASV_757	KO5
ASV_619	KO5
ASV_1191	KO5
ASV_1286	KO5
ASV_654	KO5
ASV_658	KO5
ASV_768	KO5
ASV_840	KO5
ASV_533	KO5
ASV_991	KO5
